id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
603,sclerenchyma,-0.06215500004774768,0.027481406913088546,0.02,8429,2,-2.123158447396806,0.13180986260211333,0.00020432327672855632
604,sclerenchyma,-0.0723139520837616,0.027481406913088546,0.02,8443,2,-2.186135959719866,0.13741267075810856,0.00020432070095566522
605,sclerenchyma,-0.08247290411977551,0.027481406913088546,0.02,8457,2,-2.243970312598246,0.14351673387972833,0.0002043868543750672
606,sclerenchyma,-0.09263185615578942,0.027481406913088546,0.02,8471,2,-2.29692519283279,0.15006089542273576,0.00020456152478552772
607,sclerenchyma,-0.10279080819180333,0.027481406913088546,0.02,8485,2,-2.3453315957246774,0.15699012828704162,0.00020481416271442429
608,sclerenchyma,-0.11294976022781725,0.027481406913088546,0.02,8499,2,-2.389551908389279,0.16425570625409142,0.0002046600149393647
609,sclerenchyma,-0.1231087122638358,0.027481406913098312,0.02,8513,2,-2.429954551541687,0.1718149653185219,0.00020444105487194605
610,sclerenchyma,-0.13326766430007397,0.02748140691362715,0.02,8527,2,-2.466897366799265,0.17963083307177494,0.00020433124921170914
611,sclerenchyma,-0.1434266163521652,0.02748140695001429,0.02,8541,2,-2.5007176502531587,0.1876712514959101,0.00020432027230779908
612,sclerenchyma,-0.15358556870277748,0.02748140781845432,0.02,8555,2,-2.531726933244283,0.19590857255866725,0.0002043203266499754
613,sclerenchyma,-0.1637445250699667,0.027481421024425464,0.02,8569,2,-2.5602091136923018,0.20431895524177765,0.000204404918038601
614,sclerenchyma,-0.17390352635566825,0.027481581462055035,0.02,8583,2,-2.58642224615482,0.21288159846607266,0.00020461740057247166
615,sclerenchyma,-0.18406284597509323,0.027483008318439483,0.02,8597,2,-2.610609846965637,0.22157697109255733,0.00020503796734985854
616,sclerenchyma,-0.1942253578212008,0.027495409559850432,0.02,8611,2,-2.6331232801765756,0.2303708319996553,0.00020597417773428767
617,sclerenchyma,-0.20440327331081434,0.02758453174101161,0.02,8625,2,-2.6547651788883178,0.2391669458530079,0.00021032335701902898
618,sclerenchyma,-0.21463748239294467,0.028037598295969742,0.02,8639,2,-2.6781819573488526,0.24756319387944561,0.00022733556881834717
619,sclerenchyma,-0.22491382394751197,0.030021660921400156,0.02,8653,2,-2.7101135342878857,0.25359591143350124,0.0002406911352137663
